inference	item	correct	crossing	{Prep}	{E/D}	{Comp}	{Conn}	surprisal_idx
The car that hit the tree burned; in short, the tree hit the car.	0	False	True			that	; in short, 	46
The car that hit the tree burned, by contrast, the tree hit the car.	0	False	True			that	, by contrast, 	47
The car that hit the tree burned; by contrast, the tree hit the car.	0	False	True			that	; by contrast, 	47
The car that hit the tree burned, on the other hand, the tree hit the car.	0	False	True			that	, on the other hand, 	53
The car that hit the tree burned; on the other hand, the tree hit the car.	0	False	True			that	; on the other hand, 	53
The car that hit the tree burned, thus, the tree hit the car.	0	False	True			that	, thus, 	40
The car that hit the tree burned; thus, the tree hit the car.	0	False	True			that	; thus, 	40
The car that hit the tree burned, that is, the tree hit the car.	0	False	True			that	, that is, 	43
The car that hit the tree burned; that is, the tree hit the car.	0	False	True			that	; that is, 	43
The car that hit the tree burned, therefore, the tree hit the car.	0	False	True			that	, therefore, 	45
The car that hit the tree burned; therefore, the tree hit the car.	0	False	True			that	; therefore, 	45
The car that hit the tree burned, in short, the tree hit the car.	0	False	True			that	, in short, 	44
The car that hit the tree burned; in short, the tree hit the car.	0	False	True			that	; in short, 	44
The car that hit the tree burned, by contrast, the tree burned.	0	False	False			that	, by contrast, 	49
The car that hit the tree burned; by contrast, the tree burned.	0	False	False			that	; by contrast, 	49
The car that hit the tree burned, on the other hand, the tree burned.	0	False	False			that	, on the other hand, 	55
The car that hit the tree burned; on the other hand, the tree burned.	0	False	False			that	; on the other hand, 	55
The car that hit the tree burned, thus, the tree burned.	0	False	False			that	, thus, 	42
The car that hit the tree burned; thus, the tree burned.	0	False	False			that	; thus, 	42
The car that hit the tree burned, that is, the tree burned.	0	False	False			that	, that is, 	45
The car that hit the tree burned; that is, the tree burned.	0	False	False			that	; that is, 	45
The car that hit the tree burned, therefore, the tree burned.	0	False	False			that	, therefore, 	47
The car that hit the tree burned; therefore, the tree burned.	0	False	False			that	; therefore, 	47
The car that hit the tree burned, in short, the tree burned.	0	False	False			that	, in short, 	46
The car that hit the tree burned; in short, the tree burned.	0	False	False			that	; in short, 	46
The car that hit the tree burned, by contrast, the tree burned.	0	False	False			that	, by contrast, 	47
The car that hit the tree burned; by contrast, the tree burned.	0	False	False			that	; by contrast, 	47
The car that hit the tree burned, on the other hand, the tree burned.	0	False	False			that	, on the other hand, 	53
The car that hit the tree burned; on the other hand, the tree burned.	0	False	False			that	; on the other hand, 	53
The car that hit the tree burned, thus, the tree burned.	0	False	False			that	, thus, 	40
The car that hit the tree burned; thus, the tree burned.	0	False	False			that	; thus, 	40
The car that hit the tree burned, that is, the tree burned.	0	False	False			that	, that is, 	43
The car that hit the tree burned; that is, the tree burned.	0	False	False			that	; that is, 	43
The car that hit the tree burned, therefore, the tree burned.	0	False	False			that	, therefore, 	45
The car that hit the tree burned; therefore, the tree burned.	0	False	False			that	; therefore, 	45
The car that hit the tree burned, in short, the tree burned.	0	False	False			that	, in short, 	44
The car that hit the tree burned; in short, the tree burned.	0	False	False			that	; in short, 	44
The tree that hit the car burned, by contrast, the tree hit the car.	0	True	True			that	, by contrast, 	49
The tree that hit the car burned; by contrast, the tree hit the car.	0	True	True			that	; by contrast, 	49
The tree that hit the car burned, on the other hand, the tree hit the car.	0	True	True			that	, on the other hand, 	55
The tree that hit the car burned; on the other hand, the tree hit the car.	0	True	True			that	; on the other hand, 	55
The tree that hit the car burned, thus, the tree hit the car.	0	True	True			that	, thus, 	42
The tree that hit the car burned; thus, the tree hit the car.	0	True	True			that	; thus, 	42
The tree that hit the car burned, that is, the tree hit the car.	0	True	True			that	, that is, 	45
The tree that hit the car burned; that is, the tree hit the car.	0	True	True			that	; that is, 	45
The tree that hit the car burned, therefore, the tree hit the car.	0	True	True			that	, therefore, 	47
The tree that hit the car burned; therefore, the tree hit the car.	0	True	True			that	; therefore, 	47
The tree that hit the car burned, in short, the tree hit the car.	0	True	True			that	, in short, 	46
The tree that hit the car burned; in short, the tree hit the car.	0	True	True			that	; in short, 	46
The tree that hit the car burned, by contrast, the tree hit the car.	0	True	True			that	, by contrast, 	47
The tree that hit the car burned; by contrast, the tree hit the car.	0	True	True			that	; by contrast, 	47
The tree that hit the car burned, on the other hand, the tree hit the car.	0	True	True			that	, on the other hand, 	53
The tree that hit the car burned; on the other hand, the tree hit the car.	0	True	True			that	; on the other hand, 	53
The tree that hit the car burned, thus, the tree hit the car.	0	True	True			that	, thus, 	40
The tree that hit the car burned; thus, the tree hit the car.	0	True	True			that	; thus, 	40
The tree that hit the car burned, that is, the tree hit the car.	0	True	True			that	, that is, 	43
The tree that hit the car burned; that is, the tree hit the car.	0	True	True			that	; that is, 	43
The tree that hit the car burned, therefore, the tree hit the car.	0	True	True			that	, therefore, 	45
The tree that hit the car burned; therefore, the tree hit the car.	0	True	True			that	; therefore, 	45
The tree that hit the car burned, in short, the tree hit the car.	0	True	True			that	, in short, 	44
The tree that hit the car burned; in short, the tree hit the car.	0	True	True			that	; in short, 	44
The tree that hit the car burned, by contrast, the tree burned.	0	True	False			that	, by contrast, 	49
The tree that hit the car burned; by contrast, the tree burned.	0	True	False			that	; by contrast, 	49
The tree that hit the car burned, on the other hand, the tree burned.	0	True	False			that	, on the other hand, 	55
The tree that hit the car burned; on the other hand, the tree burned.	0	True	False			that	; on the other hand, 	55
The tree that hit the car burned, thus, the tree burned.	0	True	False			that	, thus, 	42
The tree that hit the car burned; thus, the tree burned.	0	True	False			that	; thus, 	42
The tree that hit the car burned, that is, the tree burned.	0	True	False			that	, that is, 	45
The tree that hit the car burned; that is, the tree burned.	0	True	False			that	; that is, 	45
The tree that hit the car burned, therefore, the tree burned.	0	True	False			that	, therefore, 	47
The tree that hit the car burned; therefore, the tree burned.	0	True	False			that	; therefore, 	47
The tree that hit the car burned, in short, the tree burned.	0	True	False			that	, in short, 	46
The tree that hit the car burned; in short, the tree burned.	0	True	False			that	; in short, 	46
The tree that hit the car burned, by contrast, the tree burned.	0	True	False			that	, by contrast, 	47
The tree that hit the car burned; by contrast, the tree burned.	0	True	False			that	; by contrast, 	47
The tree that hit the car burned, on the other hand, the tree burned.	0	True	False			that	, on the other hand, 	53
The tree that hit the car burned; on the other hand, the tree burned.	0	True	False			that	; on the other hand, 	53
The tree that hit the car burned, thus, the tree burned.	0	True	False			that	, thus, 	40
The tree that hit the car burned; thus, the tree burned.	0	True	False			that	; thus, 	40
The tree that hit the car burned, that is, the tree burned.	0	True	False			that	, that is, 	43
The tree that hit the car burned; that is, the tree burned.	0	True	False			that	; that is, 	43
The tree that hit the car burned, therefore, the tree burned.	0	True	False			that	, therefore, 	45
The tree that hit the car burned; therefore, the tree burned.	0	True	False			that	; therefore, 	45
The tree that hit the car burned, in short, the tree burned.	0	True	False			that	, in short, 	44
The tree that hit the car burned; in short, the tree burned.	0	True	False			that	; in short, 	44
The tree that hit the car burned, by contrast, the car hit the tree.	0	False	True			that	, by contrast, 	49
The tree that hit the car burned; by contrast, the car hit the tree.	0	False	True			that	; by contrast, 	49
The tree that hit the car burned, on the other hand, the car hit the tree.	0	False	True			that	, on the other hand, 	55
The tree that hit the car burned; on the other hand, the car hit the tree.	0	False	True			that	; on the other hand, 	55
The tree that hit the car burned, thus, the car hit the tree.	0	False	True			that	, thus, 	42
The tree that hit the car burned; thus, the car hit the tree.	0	False	True			that	; thus, 	42
The tree that hit the car burned, that is, the car hit the tree.	0	False	True			that	, that is, 	45
The tree that hit the car burned; that is, the car hit the tree.	0	False	True			that	; that is, 	45
The tree that hit the car burned, therefore, the car hit the tree.	0	False	True			that	, therefore, 	47
The tree that hit the car burned; therefore, the car hit the tree.	0	False	True			that	; therefore, 	47
The tree that hit the car burned, in short, the car hit the tree.	0	False	True			that	, in short, 	46
The tree that hit the car burned; in short, the car hit the tree.	0	False	True			that	; in short, 	46
The tree that hit the car burned, by contrast, the car hit the tree.	0	False	True			that	, by contrast, 	47
The tree that hit the car burned; by contrast, the car hit the tree.	0	False	True			that	; by contrast, 	47
The tree that hit the car burned, on the other hand, the car hit the tree.	0	False	True			that	, on the other hand, 	53
The tree that hit the car burned; on the other hand, the car hit the tree.	0	False	True			that	; on the other hand, 	53
The tree that hit the car burned, thus, the car hit the tree.	0	False	True			that	, thus, 	40
The tree that hit the car burned; thus, the car hit the tree.	0	False	True			that	; thus, 	40
The tree that hit the car burned, that is, the car hit the tree.	0	False	True			that	, that is, 	43
The tree that hit the car burned; that is, the car hit the tree.	0	False	True			that	; that is, 	43
The tree that hit the car burned, therefore, the car hit the tree.	0	False	True			that	, therefore, 	45
The tree that hit the car burned; therefore, the car hit the tree.	0	False	True			that	; therefore, 	45
The tree that hit the car burned, in short, the car hit the tree.	0	False	True			that	, in short, 	44
The tree that hit the car burned; in short, the car hit the tree.	0	False	True			that	; in short, 	44
The tree that hit the car burned, by contrast, the car burned.	0	False	False			that	, by contrast, 	49
The tree that hit the car burned; by contrast, the car burned.	0	False	False			that	; by contrast, 	49
The tree that hit the car burned, on the other hand, the car burned.	0	False	False			that	, on the other hand, 	55
The tree that hit the car burned; on the other hand, the car burned.	0	False	False			that	; on the other hand, 	55
The tree that hit the car burned, thus, the car burned.	0	False	False			that	, thus, 	42
The tree that hit the car burned; thus, the car burned.	0	False	False			that	; thus, 	42
The tree that hit the car burned, that is, the car burned.	0	False	False			that	, that is, 	45
The tree that hit the car burned; that is, the car burned.	0	False	False			that	; that is, 	45
The tree that hit the car burned, therefore, the car burned.	0	False	False			that	, therefore, 	47
The tree that hit the car burned; therefore, the car burned.	0	False	False			that	; therefore, 	47
The tree that hit the car burned, in short, the car burned.	0	False	False			that	, in short, 	46
The tree that hit the car burned; in short, the car burned.	0	False	False			that	; in short, 	46
The tree that hit the car burned, by contrast, the car burned.	0	False	False			that	, by contrast, 	47
The tree that hit the car burned; by contrast, the car burned.	0	False	False			that	; by contrast, 	47
The tree that hit the car burned, on the other hand, the car burned.	0	False	False			that	, on the other hand, 	53
The tree that hit the car burned; on the other hand, the car burned.	0	False	False			that	; on the other hand, 	53
The tree that hit the car burned, thus, the car burned.	0	False	False			that	, thus, 	40
The tree that hit the car burned; thus, the car burned.	0	False	False			that	; thus, 	40
The tree that hit the car burned, that is, the car burned.	0	False	False			that	, that is, 	43
The tree that hit the car burned; that is, the car burned.	0	False	False			that	; that is, 	43
The tree that hit the car burned, therefore, the car burned.	0	False	False			that	, therefore, 	45
The tree that hit the car burned; therefore, the car burned.	0	False	False			that	; therefore, 	45
The tree that hit the car burned, in short, the car burned.	0	False	False			that	, in short, 	44
The tree that hit the car burned; in short, the car burned.	0	False	False			that	; in short, 	44
The car that hit the tree shook, by contrast, the car hit the tree.	0	True	True			that	, by contrast, 	48
The car that hit the tree shook; by contrast, the car hit the tree.	0	True	True			that	; by contrast, 	48
The car that hit the tree shook, on the other hand, the car hit the tree.	0	True	True			that	, on the other hand, 	54
The car that hit the tree shook; on the other hand, the car hit the tree.	0	True	True			that	; on the other hand, 	54
The car that hit the tree shook, thus, the car hit the tree.	0	True	True			that	, thus, 	41
The car that hit the tree shook; thus, the car hit the tree.	0	True	True			that	; thus, 	41
The car that hit the tree shook, that is, the car hit the tree.	0	True	True			that	, that is, 	44
The car that hit the tree shook; that is, the car hit the tree.	0	True	True			that	; that is, 	44
The car that hit the tree shook, therefore, the car hit the tree.	0	True	True			that	, therefore, 	46
The car that hit the tree shook; therefore, the car hit the tree.	0	True	True			that	; therefore, 	46
The car that hit the tree shook, in short, the car hit the tree.	0	True	True			that	, in short, 	45
The car that hit the tree shook; in short, the car hit the tree.	0	True	True			that	; in short, 	45
The car that hit the tree shook, by contrast, the car hit the tree.	0	True	True			that	, by contrast, 	46
The car that hit the tree shook; by contrast, the car hit the tree.	0	True	True			that	; by contrast, 	46
The car that hit the tree shook, on the other hand, the car hit the tree.	0	True	True			that	, on the other hand, 	52
The car that hit the tree shook; on the other hand, the car hit the tree.	0	True	True			that	; on the other hand, 	52
The car that hit the tree shook, thus, the car hit the tree.	0	True	True			that	, thus, 	39
The car that hit the tree shook; thus, the car hit the tree.	0	True	True			that	; thus, 	39
The car that hit the tree shook, that is, the car hit the tree.	0	True	True			that	, that is, 	42
The car that hit the tree shook; that is, the car hit the tree.	0	True	True			that	; that is, 	42
The car that hit the tree shook, therefore, the car hit the tree.	0	True	True			that	, therefore, 	44
The car that hit the tree shook; therefore, the car hit the tree.	0	True	True			that	; therefore, 	44
The car that hit the tree shook, in short, the car hit the tree.	0	True	True			that	, in short, 	43
The car that hit the tree shook; in short, the car hit the tree.	0	True	True			that	; in short, 	43
The car that hit the tree shook, by contrast, the car shook.	0	True	False			that	, by contrast, 	48
The car that hit the tree shook; by contrast, the car shook.	0	True	False			that	; by contrast, 	48
The car that hit the tree shook, on the other hand, the car shook.	0	True	False			that	, on the other hand, 	54
The car that hit the tree shook; on the other hand, the car shook.	0	True	False			that	; on the other hand, 	54
The car that hit the tree shook, thus, the car shook.	0	True	False			that	, thus, 	41
The car that hit the tree shook; thus, the car shook.	0	True	False			that	; thus, 	41
The car that hit the tree shook, that is, the car shook.	0	True	False			that	, that is, 	44
The car that hit the tree shook; that is, the car shook.	0	True	False			that	; that is, 	44
The car that hit the tree shook, therefore, the car shook.	0	True	False			that	, therefore, 	46
The car that hit the tree shook; therefore, the car shook.	0	True	False			that	; therefore, 	46
The car that hit the tree shook, in short, the car shook.	0	True	False			that	, in short, 	45
The car that hit the tree shook; in short, the car shook.	0	True	False			that	; in short, 	45
The car that hit the tree shook, by contrast, the car shook.	0	True	False			that	, by contrast, 	46
The car that hit the tree shook; by contrast, the car shook.	0	True	False			that	; by contrast, 	46
The car that hit the tree shook, on the other hand, the car shook.	0	True	False			that	, on the other hand, 	52
The car that hit the tree shook; on the other hand, the car shook.	0	True	False			that	; on the other hand, 	52
The car that hit the tree shook, thus, the car shook.	0	True	False			that	, thus, 	39
The car that hit the tree shook; thus, the car shook.	0	True	False			that	; thus, 	39
The car that hit the tree shook, that is, the car shook.	0	True	False			that	, that is, 	42
The car that hit the tree shook; that is, the car shook.	0	True	False			that	; that is, 	42
The car that hit the tree shook, therefore, the car shook.	0	True	False			that	, therefore, 	44
The car that hit the tree shook; therefore, the car shook.	0	True	False			that	; therefore, 	44
The car that hit the tree shook, in short, the car shook.	0	True	False			that	, in short, 	43
The car that hit the tree shook; in short, the car shook.	0	True	False			that	; in short, 	43
The car that hit the tree shook, by contrast, the tree hit the car.	0	False	True			that	, by contrast, 	48
The car that hit the tree shook; by contrast, the tree hit the car.	0	False	True			that	; by contrast, 	48
The car that hit the tree shook, on the other hand, the tree hit the car.	0	False	True			that	, on the other hand, 	54
The car that hit the tree shook; on the other hand, the tree hit the car.	0	False	True			that	; on the other hand, 	54
The car that hit the tree shook, thus, the tree hit the car.	0	False	True			that	, thus, 	41
The car that hit the tree shook; thus, the tree hit the car.	0	False	True			that	; thus, 	41
The car that hit the tree shook, that is, the tree hit the car.	0	False	True			that	, that is, 	44
The car that hit the tree shook; that is, the tree hit the car.	0	False	True			that	; that is, 	44
The car that hit the tree shook, therefore, the tree hit the car.	0	False	True			that	, therefore, 	46
The car that hit the tree shook; therefore, the tree hit the car.	0	False	True			that	; therefore, 	46
The car that hit the tree shook, in short, the tree hit the car.	0	False	True			that	, in short, 	45
The car that hit the tree shook; in short, the tree hit the car.	0	False	True			that	; in short, 	45
The car that hit the tree shook, by contrast, the tree hit the car.	0	False	True			that	, by contrast, 	46
The car that hit the tree shook; by contrast, the tree hit the car.	0	False	True			that	; by contrast, 	46
The car that hit the tree shook, on the other hand, the tree hit the car.	0	False	True			that	, on the other hand, 	52
The car that hit the tree shook; on the other hand, the tree hit the car.	0	False	True			that	; on the other hand, 	52
The car that hit the tree shook, thus, the tree hit the car.	0	False	True			that	, thus, 	39
The car that hit the tree shook; thus, the tree hit the car.	0	False	True			that	; thus, 	39
The car that hit the tree shook, that is, the tree hit the car.	0	False	True			that	, that is, 	42
The car that hit the tree shook; that is, the tree hit the car.	0	False	True			that	; that is, 	42
The car that hit the tree shook, therefore, the tree hit the car.	0	False	True			that	, therefore, 	44
The car that hit the tree shook; therefore, the tree hit the car.	0	False	True			that	; therefore, 	44
The car that hit the tree shook, in short, the tree hit the car.	0	False	True			that	, in short, 	43
The car that hit the tree shook; in short, the tree hit the car.	0	False	True			that	; in short, 	43
The car that hit the tree shook, by contrast, the tree shook.	0	False	False			that	, by contrast, 	48
The car that hit the tree shook; by contrast, the tree shook.	0	False	False			that	; by contrast, 	48
The car that hit the tree shook, on the other hand, the tree shook.	0	False	False			that	, on the other hand, 	54
The car that hit the tree shook; on the other hand, the tree shook.	0	False	False			that	; on the other hand, 	54
The car that hit the tree shook, thus, the tree shook.	0	False	False			that	, thus, 	41
The car that hit the tree shook; thus, the tree shook.	0	False	False			that	; thus, 	41
The car that hit the tree shook, that is, the tree shook.	0	False	False			that	, that is, 	44
The car that hit the tree shook; that is, the tree shook.	0	False	False			that	; that is, 	44
The car that hit the tree shook, therefore, the tree shook.	0	False	False			that	, therefore, 	46
The car that hit the tree shook; therefore, the tree shook.	0	False	False			that	; therefore, 	46
The car that hit the tree shook, in short, the tree shook.	0	False	False			that	, in short, 	45
The car that hit the tree shook; in short, the tree shook.	0	False	False			that	; in short, 	45
The car that hit the tree shook, by contrast, the tree shook.	0	False	False			that	, by contrast, 	46
The car that hit the tree shook; by contrast, the tree shook.	0	False	False			that	; by contrast, 	46
The car that hit the tree shook, on the other hand, the tree shook.	0	False	False			that	, on the other hand, 	52
The car that hit the tree shook; on the other hand, the tree shook.	0	False	False			that	; on the other hand, 	52
The car that hit the tree shook, thus, the tree shook.	0	False	False			that	, thus, 	39
The car that hit the tree shook; thus, the tree shook.	0	False	False			that	; thus, 	39
The car that hit the tree shook, that is, the tree shook.	0	False	False			that	, that is, 	42
The car that hit the tree shook; that is, the tree shook.	0	False	False			that	; that is, 	42
The car that hit the tree shook, therefore, the tree shook.	0	False	False			that	, therefore, 	44
The car that hit the tree shook; therefore, the tree shook.	0	False	False			that	; therefore, 	44
The car that hit the tree shook, in short, the tree shook.	0	False	False			that	, in short, 	43
The car that hit the tree shook; in short, the tree shook.	0	False	False			that	; in short, 	43
The tree that hit the car shook, by contrast, the tree hit the car.	0	True	True			that	, by contrast, 	48
The tree that hit the car shook; by contrast, the tree hit the car.	0	True	True			that	; by contrast, 	48
The tree that hit the car shook, on the other hand, the tree hit the car.	0	True	True			that	, on the other hand, 	54
The tree that hit the car shook; on the other hand, the tree hit the car.	0	True	True			that	; on the other hand, 	54
The tree that hit the car shook, thus, the tree hit the car.	0	True	True			that	, thus, 	41
The tree that hit the car shook; thus, the tree hit the car.	0	True	True			that	; thus, 	41
The tree that hit the car shook, that is, the tree hit the car.	0	True	True			that	, that is, 	44
The tree that hit the car shook; that is, the tree hit the car.	0	True	True			that	; that is, 	44
The tree that hit the car shook, therefore, the tree hit the car.	0	True	True			that	, therefore, 	46
The tree that hit the car shook; therefore, the tree hit the car.	0	True	True			that	; therefore, 	46
The tree that hit the car shook, in short, the tree hit the car.	0	True	True			that	, in short, 	45
The tree that hit the car shook; in short, the tree hit the car.	0	True	True			that	; in short, 	45
The tree that hit the car shook, by contrast, the tree hit the car.	0	True	True			that	, by contrast, 	46
The tree that hit the car shook; by contrast, the tree hit the car.	0	True	True			that	; by contrast, 	46
The tree that hit the car shook, on the other hand, the tree hit the car.	0	True	True			that	, on the other hand, 	52
The tree that hit the car shook; on the other hand, the tree hit the car.	0	True	True			that	; on the other hand, 	52
The tree that hit the car shook, thus, the tree hit the car.	0	True	True			that	, thus, 	39
The tree that hit the car shook; thus, the tree hit the car.	0	True	True			that	; thus, 	39
The tree that hit the car shook, that is, the tree hit the car.	0	True	True			that	, that is, 	42
The tree that hit the car shook; that is, the tree hit the car.	0	True	True			that	; that is, 	42
The tree that hit the car shook, therefore, the tree hit the car.	0	True	True			that	, therefore, 	44
The tree that hit the car shook; therefore, the tree hit the car.	0	True	True			that	; therefore, 	44
The tree that hit the car shook, in short, the tree hit the car.	0	True	True			that	, in short, 	43
The tree that hit the car shook; in short, the tree hit the car.	0	True	True			that	; in short, 	43
The tree that hit the car shook, by contrast, the tree shook.	0	True	False			that	, by contrast, 	48
The tree that hit the car shook; by contrast, the tree shook.	0	True	False			that	; by contrast, 	48
The tree that hit the car shook, on the other hand, the tree shook.	0	True	False			that	, on the other hand, 	54
The tree that hit the car shook; on the other hand, the tree shook.	0	True	False			that	; on the other hand, 	54
The tree that hit the car shook, thus, the tree shook.	0	True	False			that	, thus, 	41
The tree that hit the car shook; thus, the tree shook.	0	True	False			that	; thus, 	41
The tree that hit the car shook, that is, the tree shook.	0	True	False			that	, that is, 	44
The tree that hit the car shook; that is, the tree shook.	0	True	False			that	; that is, 	44
The tree that hit the car shook, therefore, the tree shook.	0	True	False			that	, therefore, 	46
The tree that hit the car shook; therefore, the tree shook.	0	True	False			that	; therefore, 	46
The tree that hit the car shook, in short, the tree shook.	0	True	False			that	, in short, 	45
The tree that hit the car shook; in short, the tree shook.	0	True	False			that	; in short, 	45
The tree that hit the car shook, by contrast, the tree shook.	0	True	False			that	, by contrast, 	46
The tree that hit the car shook; by contrast, the tree shook.	0	True	False			that	; by contrast, 	46
The tree that hit the car shook, on the other hand, the tree shook.	0	True	False			that	, on the other hand, 	52
The tree that hit the car shook; on the other hand, the tree shook.	0	True	False			that	; on the other hand, 	52
The tree that hit the car shook, thus, the tree shook.	0	True	False			that	, thus, 	39
The tree that hit the car shook; thus, the tree shook.	0	True	False			that	; thus, 	39
The tree that hit the car shook, that is, the tree shook.	0	True	False			that	, that is, 	42
The tree that hit the car shook; that is, the tree shook.	0	True	False			that	; that is, 	42
The tree that hit the car shook, therefore, the tree shook.	0	True	False			that	, therefore, 	44
The tree that hit the car shook; therefore, the tree shook.	0	True	False			that	; therefore, 	44
The tree that hit the car shook, in short, the tree shook.	0	True	False			that	, in short, 	43
The tree that hit the car shook; in short, the tree shook.	0	True	False			that	; in short, 	43
The tree that hit the car shook, by contrast, the car hit the tree.	0	False	True			that	, by contrast, 	48
The tree that hit the car shook; by contrast, the car hit the tree.	0	False	True			that	; by contrast, 	48
The tree that hit the car shook, on the other hand, the car hit the tree.	0	False	True			that	, on the other hand, 	54
The tree that hit the car shook; on the other hand, the car hit the tree.	0	False	True			that	; on the other hand, 	54
The tree that hit the car shook, thus, the car hit the tree.	0	False	True			that	, thus, 	41
The tree that hit the car shook; thus, the car hit the tree.	0	False	True			that	; thus, 	41
The tree that hit the car shook, that is, the car hit the tree.	0	False	True			that	, that is, 	44
The tree that hit the car shook; that is, the car hit the tree.	0	False	True			that	; that is, 	44
The tree that hit the car shook, therefore, the car hit the tree.	0	False	True			that	, therefore, 	46
The tree that hit the car shook; therefore, the car hit the tree.	0	False	True			that	; therefore, 	46
The tree that hit the car shook, in short, the car hit the tree.	0	False	True			that	, in short, 	45
The tree that hit the car shook; in short, the car hit the tree.	0	False	True			that	; in short, 	45
The tree that hit the car shook, by contrast, the car hit the tree.	0	False	True			that	, by contrast, 	46
