inference	item	correct	crossing	{Prep}	{E/D}	{Comp}	{Conn}	surprisal_idx
The car that the tree hit burned, thus, the tree burned.	0	False	False			that	, thus, 	40
The car that the tree hit burned; thus, the tree burned.	0	False	False			that	; thus, 	40
The car that the tree hit burned, that is, the tree burned.	0	False	False			that	, that is, 	43
The car that the tree hit burned; that is, the tree burned.	0	False	False			that	; that is, 	43
The car that the tree hit burned, therefore, the tree burned.	0	False	False			that	, therefore, 	45
The car that the tree hit burned; therefore, the tree burned.	0	False	False			that	; therefore, 	45
The car that the tree hit burned, in short, the tree burned.	0	False	False			that	, in short, 	44
The car that the tree hit burned; in short, the tree burned.	0	False	False			that	; in short, 	44
The car that the tree hit burned, again, the tree burned.	0	False	False			that	, again, 	41
The car that the tree hit burned; again, the tree burned.	0	False	False			that	; again, 	41
The car that the tree hit burned, I repeat, the tree burned.	0	False	False			that	, I repeat, 	44
The car that the tree hit burned; I repeat, the tree burned.	0	False	False			that	; I repeat, 	44
The car that the tree hit burned, but then, the car hit the tree.	0	False	False			that	, but then, 	46
The car that the tree hit burned; but then, the car hit the tree.	0	False	False			that	; but then, 	46
The car that the tree hit burned, on the other hand, the car hit the tree.	0	False	False			that	, on the other hand, 	55
The car that the tree hit burned; on the other hand, the car hit the tree.	0	False	False			that	; on the other hand, 	55
The car that the tree hit burned, thus, the car hit the tree.	0	False	False			that	, thus, 	42
The car that the tree hit burned; thus, the car hit the tree.	0	False	False			that	; thus, 	42
The car that the tree hit burned, that is, the car hit the tree.	0	False	False			that	, that is, 	45
The car that the tree hit burned; that is, the car hit the tree.	0	False	False			that	; that is, 	45
The car that the tree hit burned, therefore, the car hit the tree.	0	False	False			that	, therefore, 	47
The car that the tree hit burned; therefore, the car hit the tree.	0	False	False			that	; therefore, 	47
The car that the tree hit burned, in short, the car hit the tree.	0	False	False			that	, in short, 	46
The car that the tree hit burned; in short, the car hit the tree.	0	False	False			that	; in short, 	46
The car that the tree hit burned, again, the car hit the tree.	0	False	False			that	, again, 	43
The car that the tree hit burned; again, the car hit the tree.	0	False	False			that	; again, 	43
The car that the tree hit burned, I repeat, the car hit the tree.	0	False	False			that	, I repeat, 	46
The car that the tree hit burned; I repeat, the car hit the tree.	0	False	False			that	; I repeat, 	46
The car that the tree hit burned, but then, the car hit the tree.	0	False	False			that	, but then, 	44
The car that the tree hit burned; but then, the car hit the tree.	0	False	False			that	; but then, 	44
The car that the tree hit burned, on the other hand, the car hit the tree.	0	False	False			that	, on the other hand, 	53
The car that the tree hit burned; on the other hand, the car hit the tree.	0	False	False			that	; on the other hand, 	53
The car that the tree hit burned, thus, the car hit the tree.	0	False	False			that	, thus, 	40
The car that the tree hit burned; thus, the car hit the tree.	0	False	False			that	; thus, 	40
The car that the tree hit burned, that is, the car hit the tree.	0	False	False			that	, that is, 	43
The car that the tree hit burned; that is, the car hit the tree.	0	False	False			that	; that is, 	43
The car that the tree hit burned, therefore, the car hit the tree.	0	False	False			that	, therefore, 	45
The car that the tree hit burned; therefore, the car hit the tree.	0	False	False			that	; therefore, 	45
The car that the tree hit burned, in short, the car hit the tree.	0	False	False			that	, in short, 	44
The car that the tree hit burned; in short, the car hit the tree.	0	False	False			that	; in short, 	44
The car that the tree hit burned, again, the car hit the tree.	0	False	False			that	, again, 	41
The car that the tree hit burned; again, the car hit the tree.	0	False	False			that	; again, 	41
The car that the tree hit burned, I repeat, the car hit the tree.	0	False	False			that	, I repeat, 	44
The car that the tree hit burned; I repeat, the car hit the tree.	0	False	False			that	; I repeat, 	44
The tree that the car hit burned, but then, the tree burned.	0	True	False			that	, but then, 	46
The tree that the car hit burned; but then, the tree burned.	0	True	False			that	; but then, 	46
The tree that the car hit burned, on the other hand, the tree burned.	0	True	False			that	, on the other hand, 	55
The tree that the car hit burned; on the other hand, the tree burned.	0	True	False			that	; on the other hand, 	55
The tree that the car hit burned, thus, the tree burned.	0	True	False			that	, thus, 	42
The tree that the car hit burned; thus, the tree burned.	0	True	False			that	; thus, 	42
The tree that the car hit burned, that is, the tree burned.	0	True	False			that	, that is, 	45
The tree that the car hit burned; that is, the tree burned.	0	True	False			that	; that is, 	45
The tree that the car hit burned, therefore, the tree burned.	0	True	False			that	, therefore, 	47
The tree that the car hit burned; therefore, the tree burned.	0	True	False			that	; therefore, 	47
The tree that the car hit burned, in short, the tree burned.	0	True	False			that	, in short, 	46
The tree that the car hit burned; in short, the tree burned.	0	True	False			that	; in short, 	46
The tree that the car hit burned, again, the tree burned.	0	True	False			that	, again, 	43
The tree that the car hit burned; again, the tree burned.	0	True	False			that	; again, 	43
The tree that the car hit burned, I repeat, the tree burned.	0	True	False			that	, I repeat, 	46
The tree that the car hit burned; I repeat, the tree burned.	0	True	False			that	; I repeat, 	46
The tree that the car hit burned, but then, the tree burned.	0	True	False			that	, but then, 	44
The tree that the car hit burned; but then, the tree burned.	0	True	False			that	; but then, 	44
The tree that the car hit burned, on the other hand, the tree burned.	0	True	False			that	, on the other hand, 	53
The tree that the car hit burned; on the other hand, the tree burned.	0	True	False			that	; on the other hand, 	53
The tree that the car hit burned, thus, the tree burned.	0	True	False			that	, thus, 	40
The tree that the car hit burned; thus, the tree burned.	0	True	False			that	; thus, 	40
The tree that the car hit burned, that is, the tree burned.	0	True	False			that	, that is, 	43
The tree that the car hit burned; that is, the tree burned.	0	True	False			that	; that is, 	43
The tree that the car hit burned, therefore, the tree burned.	0	True	False			that	, therefore, 	45
The tree that the car hit burned; therefore, the tree burned.	0	True	False			that	; therefore, 	45
The tree that the car hit burned, in short, the tree burned.	0	True	False			that	, in short, 	44
The tree that the car hit burned; in short, the tree burned.	0	True	False			that	; in short, 	44
The tree that the car hit burned, again, the tree burned.	0	True	False			that	, again, 	41
The tree that the car hit burned; again, the tree burned.	0	True	False			that	; again, 	41
The tree that the car hit burned, I repeat, the tree burned.	0	True	False			that	, I repeat, 	44
The tree that the car hit burned; I repeat, the tree burned.	0	True	False			that	; I repeat, 	44
The tree that the car hit burned, but then, the car hit the tree.	0	True	False			that	, but then, 	46
The tree that the car hit burned; but then, the car hit the tree.	0	True	False			that	; but then, 	46
The tree that the car hit burned, on the other hand, the car hit the tree.	0	True	False			that	, on the other hand, 	55
The tree that the car hit burned; on the other hand, the car hit the tree.	0	True	False			that	; on the other hand, 	55
The tree that the car hit burned, thus, the car hit the tree.	0	True	False			that	, thus, 	42
The tree that the car hit burned; thus, the car hit the tree.	0	True	False			that	; thus, 	42
The tree that the car hit burned, that is, the car hit the tree.	0	True	False			that	, that is, 	45
The tree that the car hit burned; that is, the car hit the tree.	0	True	False			that	; that is, 	45
The tree that the car hit burned, therefore, the car hit the tree.	0	True	False			that	, therefore, 	47
The tree that the car hit burned; therefore, the car hit the tree.	0	True	False			that	; therefore, 	47
The tree that the car hit burned, in short, the car hit the tree.	0	True	False			that	, in short, 	46
The tree that the car hit burned; in short, the car hit the tree.	0	True	False			that	; in short, 	46
The tree that the car hit burned, again, the car hit the tree.	0	True	False			that	, again, 	43
The tree that the car hit burned; again, the car hit the tree.	0	True	False			that	; again, 	43
The tree that the car hit burned, I repeat, the car hit the tree.	0	True	False			that	, I repeat, 	46
The tree that the car hit burned; I repeat, the car hit the tree.	0	True	False			that	; I repeat, 	46
The tree that the car hit burned, but then, the car hit the tree.	0	True	False			that	, but then, 	44
The tree that the car hit burned; but then, the car hit the tree.	0	True	False			that	; but then, 	44
The tree that the car hit burned, on the other hand, the car hit the tree.	0	True	False			that	, on the other hand, 	53
The tree that the car hit burned; on the other hand, the car hit the tree.	0	True	False			that	; on the other hand, 	53
The tree that the car hit burned, thus, the car hit the tree.	0	True	False			that	, thus, 	40
The tree that the car hit burned; thus, the car hit the tree.	0	True	False			that	; thus, 	40
The tree that the car hit burned, that is, the car hit the tree.	0	True	False			that	, that is, 	43
The tree that the car hit burned; that is, the car hit the tree.	0	True	False			that	; that is, 	43
The tree that the car hit burned, therefore, the car hit the tree.	0	True	False			that	, therefore, 	45
The tree that the car hit burned; therefore, the car hit the tree.	0	True	False			that	; therefore, 	45
The tree that the car hit burned, in short, the car hit the tree.	0	True	False			that	, in short, 	44
The tree that the car hit burned; in short, the car hit the tree.	0	True	False			that	; in short, 	44
The tree that the car hit burned, again, the car hit the tree.	0	True	False			that	, again, 	41
The tree that the car hit burned; again, the car hit the tree.	0	True	False			that	; again, 	41
The tree that the car hit burned, I repeat, the car hit the tree.	0	True	False			that	, I repeat, 	44
The tree that the car hit burned; I repeat, the car hit the tree.	0	True	False			that	; I repeat, 	44
The tree that the car hit burned, but then, the car burned.	0	False	False			that	, but then, 	46
The tree that the car hit burned; but then, the car burned.	0	False	False			that	; but then, 	46
The tree that the car hit burned, on the other hand, the car burned.	0	False	False			that	, on the other hand, 	55
The tree that the car hit burned; on the other hand, the car burned.	0	False	False			that	; on the other hand, 	55
The tree that the car hit burned, thus, the car burned.	0	False	False			that	, thus, 	42
The tree that the car hit burned; thus, the car burned.	0	False	False			that	; thus, 	42
The tree that the car hit burned, that is, the car burned.	0	False	False			that	, that is, 	45
The tree that the car hit burned; that is, the car burned.	0	False	False			that	; that is, 	45
The tree that the car hit burned, therefore, the car burned.	0	False	False			that	, therefore, 	47
The tree that the car hit burned; therefore, the car burned.	0	False	False			that	; therefore, 	47
The tree that the car hit burned, in short, the car burned.	0	False	False			that	, in short, 	46
The tree that the car hit burned; in short, the car burned.	0	False	False			that	; in short, 	46
The tree that the car hit burned, again, the car burned.	0	False	False			that	, again, 	43
The tree that the car hit burned; again, the car burned.	0	False	False			that	; again, 	43
The tree that the car hit burned, I repeat, the car burned.	0	False	False			that	, I repeat, 	46
The tree that the car hit burned; I repeat, the car burned.	0	False	False			that	; I repeat, 	46
The tree that the car hit burned, but then, the car burned.	0	False	False			that	, but then, 	44
The tree that the car hit burned; but then, the car burned.	0	False	False			that	; but then, 	44
The tree that the car hit burned, on the other hand, the car burned.	0	False	False			that	, on the other hand, 	53
The tree that the car hit burned; on the other hand, the car burned.	0	False	False			that	; on the other hand, 	53
The tree that the car hit burned, thus, the car burned.	0	False	False			that	, thus, 	40
The tree that the car hit burned; thus, the car burned.	0	False	False			that	; thus, 	40
The tree that the car hit burned, that is, the car burned.	0	False	False			that	, that is, 	43
The tree that the car hit burned; that is, the car burned.	0	False	False			that	; that is, 	43
The tree that the car hit burned, therefore, the car burned.	0	False	False			that	, therefore, 	45
The tree that the car hit burned; therefore, the car burned.	0	False	False			that	; therefore, 	45
The tree that the car hit burned, in short, the car burned.	0	False	False			that	, in short, 	44
The tree that the car hit burned; in short, the car burned.	0	False	False			that	; in short, 	44
The tree that the car hit burned, again, the car burned.	0	False	False			that	, again, 	41
The tree that the car hit burned; again, the car burned.	0	False	False			that	; again, 	41
The tree that the car hit burned, I repeat, the car burned.	0	False	False			that	, I repeat, 	44
The tree that the car hit burned; I repeat, the car burned.	0	False	False			that	; I repeat, 	44
The tree that the car hit burned, but then, the tree hit the car.	0	False	False			that	, but then, 	46
The tree that the car hit burned; but then, the tree hit the car.	0	False	False			that	; but then, 	46
The tree that the car hit burned, on the other hand, the tree hit the car.	0	False	False			that	, on the other hand, 	55
The tree that the car hit burned; on the other hand, the tree hit the car.	0	False	False			that	; on the other hand, 	55
The tree that the car hit burned, thus, the tree hit the car.	0	False	False			that	, thus, 	42
The tree that the car hit burned; thus, the tree hit the car.	0	False	False			that	; thus, 	42
The tree that the car hit burned, that is, the tree hit the car.	0	False	False			that	, that is, 	45
The tree that the car hit burned; that is, the tree hit the car.	0	False	False			that	; that is, 	45
The tree that the car hit burned, therefore, the tree hit the car.	0	False	False			that	, therefore, 	47
The tree that the car hit burned; therefore, the tree hit the car.	0	False	False			that	; therefore, 	47
The tree that the car hit burned, in short, the tree hit the car.	0	False	False			that	, in short, 	46
The tree that the car hit burned; in short, the tree hit the car.	0	False	False			that	; in short, 	46
The tree that the car hit burned, again, the tree hit the car.	0	False	False			that	, again, 	43
The tree that the car hit burned; again, the tree hit the car.	0	False	False			that	; again, 	43
The tree that the car hit burned, I repeat, the tree hit the car.	0	False	False			that	, I repeat, 	46
The tree that the car hit burned; I repeat, the tree hit the car.	0	False	False			that	; I repeat, 	46
The tree that the car hit burned, but then, the tree hit the car.	0	False	False			that	, but then, 	44
The tree that the car hit burned; but then, the tree hit the car.	0	False	False			that	; but then, 	44
The tree that the car hit burned, on the other hand, the tree hit the car.	0	False	False			that	, on the other hand, 	53
The tree that the car hit burned; on the other hand, the tree hit the car.	0	False	False			that	; on the other hand, 	53
The tree that the car hit burned, thus, the tree hit the car.	0	False	False			that	, thus, 	40
The tree that the car hit burned; thus, the tree hit the car.	0	False	False			that	; thus, 	40
The tree that the car hit burned, that is, the tree hit the car.	0	False	False			that	, that is, 	43
The tree that the car hit burned; that is, the tree hit the car.	0	False	False			that	; that is, 	43
The tree that the car hit burned, therefore, the tree hit the car.	0	False	False			that	, therefore, 	45
The tree that the car hit burned; therefore, the tree hit the car.	0	False	False			that	; therefore, 	45
The tree that the car hit burned, in short, the tree hit the car.	0	False	False			that	, in short, 	44
The tree that the car hit burned; in short, the tree hit the car.	0	False	False			that	; in short, 	44
The tree that the car hit burned, again, the tree hit the car.	0	False	False			that	, again, 	41
The tree that the car hit burned; again, the tree hit the car.	0	False	False			that	; again, 	41
The tree that the car hit burned, I repeat, the tree hit the car.	0	False	False			that	, I repeat, 	44
The tree that the car hit burned; I repeat, the tree hit the car.	0	False	False			that	; I repeat, 	44
The car that the tree hit shook, but then, the car shook.	0	True	False			that	, but then, 	45
The car that the tree hit shook; but then, the car shook.	0	True	False			that	; but then, 	45
The car that the tree hit shook, on the other hand, the car shook.	0	True	False			that	, on the other hand, 	54
The car that the tree hit shook; on the other hand, the car shook.	0	True	False			that	; on the other hand, 	54
The car that the tree hit shook, thus, the car shook.	0	True	False			that	, thus, 	41
The car that the tree hit shook; thus, the car shook.	0	True	False			that	; thus, 	41
The car that the tree hit shook, that is, the car shook.	0	True	False			that	, that is, 	44
The car that the tree hit shook; that is, the car shook.	0	True	False			that	; that is, 	44
The car that the tree hit shook, therefore, the car shook.	0	True	False			that	, therefore, 	46
The car that the tree hit shook; therefore, the car shook.	0	True	False			that	; therefore, 	46
The car that the tree hit shook, in short, the car shook.	0	True	False			that	, in short, 	45
The car that the tree hit shook; in short, the car shook.	0	True	False			that	; in short, 	45
The car that the tree hit shook, again, the car shook.	0	True	False			that	, again, 	42
The car that the tree hit shook; again, the car shook.	0	True	False			that	; again, 	42
The car that the tree hit shook, I repeat, the car shook.	0	True	False			that	, I repeat, 	45
The car that the tree hit shook; I repeat, the car shook.	0	True	False			that	; I repeat, 	45
The car that the tree hit shook, but then, the car shook.	0	True	False			that	, but then, 	43
The car that the tree hit shook; but then, the car shook.	0	True	False			that	; but then, 	43
The car that the tree hit shook, on the other hand, the car shook.	0	True	False			that	, on the other hand, 	52
The car that the tree hit shook; on the other hand, the car shook.	0	True	False			that	; on the other hand, 	52
The car that the tree hit shook, thus, the car shook.	0	True	False			that	, thus, 	39
The car that the tree hit shook; thus, the car shook.	0	True	False			that	; thus, 	39
The car that the tree hit shook, that is, the car shook.	0	True	False			that	, that is, 	42
The car that the tree hit shook; that is, the car shook.	0	True	False			that	; that is, 	42
The car that the tree hit shook, therefore, the car shook.	0	True	False			that	, therefore, 	44
The car that the tree hit shook; therefore, the car shook.	0	True	False			that	; therefore, 	44
The car that the tree hit shook, in short, the car shook.	0	True	False			that	, in short, 	43
The car that the tree hit shook; in short, the car shook.	0	True	False			that	; in short, 	43
The car that the tree hit shook, again, the car shook.	0	True	False			that	, again, 	40
The car that the tree hit shook; again, the car shook.	0	True	False			that	; again, 	40
The car that the tree hit shook, I repeat, the car shook.	0	True	False			that	, I repeat, 	43
The car that the tree hit shook; I repeat, the car shook.	0	True	False			that	; I repeat, 	43
The car that the tree hit shook, but then, the tree hit the car.	0	True	False			that	, but then, 	45
The car that the tree hit shook; but then, the tree hit the car.	0	True	False			that	; but then, 	45
The car that the tree hit shook, on the other hand, the tree hit the car.	0	True	False			that	, on the other hand, 	54
The car that the tree hit shook; on the other hand, the tree hit the car.	0	True	False			that	; on the other hand, 	54
The car that the tree hit shook, thus, the tree hit the car.	0	True	False			that	, thus, 	41
The car that the tree hit shook; thus, the tree hit the car.	0	True	False			that	; thus, 	41
The car that the tree hit shook, that is, the tree hit the car.	0	True	False			that	, that is, 	44
The car that the tree hit shook; that is, the tree hit the car.	0	True	False			that	; that is, 	44
The car that the tree hit shook, therefore, the tree hit the car.	0	True	False			that	, therefore, 	46
The car that the tree hit shook; therefore, the tree hit the car.	0	True	False			that	; therefore, 	46
The car that the tree hit shook, in short, the tree hit the car.	0	True	False			that	, in short, 	45
The car that the tree hit shook; in short, the tree hit the car.	0	True	False			that	; in short, 	45
The car that the tree hit shook, again, the tree hit the car.	0	True	False			that	, again, 	42
The car that the tree hit shook; again, the tree hit the car.	0	True	False			that	; again, 	42
The car that the tree hit shook, I repeat, the tree hit the car.	0	True	False			that	, I repeat, 	45
The car that the tree hit shook; I repeat, the tree hit the car.	0	True	False			that	; I repeat, 	45
The car that the tree hit shook, but then, the tree hit the car.	0	True	False			that	, but then, 	43
The car that the tree hit shook; but then, the tree hit the car.	0	True	False			that	; but then, 	43
The car that the tree hit shook, on the other hand, the tree hit the car.	0	True	False			that	, on the other hand, 	52
The car that the tree hit shook; on the other hand, the tree hit the car.	0	True	False			that	; on the other hand, 	52
The car that the tree hit shook, thus, the tree hit the car.	0	True	False			that	, thus, 	39
The car that the tree hit shook; thus, the tree hit the car.	0	True	False			that	; thus, 	39
The car that the tree hit shook, that is, the tree hit the car.	0	True	False			that	, that is, 	42
The car that the tree hit shook; that is, the tree hit the car.	0	True	False			that	; that is, 	42
The car that the tree hit shook, therefore, the tree hit the car.	0	True	False			that	, therefore, 	44
The car that the tree hit shook; therefore, the tree hit the car.	0	True	False			that	; therefore, 	44
The car that the tree hit shook, in short, the tree hit the car.	0	True	False			that	, in short, 	43
The car that the tree hit shook; in short, the tree hit the car.	0	True	False			that	; in short, 	43
The car that the tree hit shook, again, the tree hit the car.	0	True	False			that	, again, 	40
The car that the tree hit shook; again, the tree hit the car.	0	True	False			that	; again, 	40
The car that the tree hit shook, I repeat, the tree hit the car.	0	True	False			that	, I repeat, 	43
The car that the tree hit shook; I repeat, the tree hit the car.	0	True	False			that	; I repeat, 	43
The car that the tree hit shook, but then, the tree shook.	0	False	False			that	, but then, 	45
The car that the tree hit shook; but then, the tree shook.	0	False	False			that	; but then, 	45
The car that the tree hit shook, on the other hand, the tree shook.	0	False	False			that	, on the other hand, 	54
The car that the tree hit shook; on the other hand, the tree shook.	0	False	False			that	; on the other hand, 	54
The car that the tree hit shook, thus, the tree shook.	0	False	False			that	, thus, 	41
The car that the tree hit shook; thus, the tree shook.	0	False	False			that	; thus, 	41
The car that the tree hit shook, that is, the tree shook.	0	False	False			that	, that is, 	44
The car that the tree hit shook; that is, the tree shook.	0	False	False			that	; that is, 	44
The car that the tree hit shook, therefore, the tree shook.	0	False	False			that	, therefore, 	46
The car that the tree hit shook; therefore, the tree shook.	0	False	False			that	; therefore, 	46
The car that the tree hit shook, in short, the tree shook.	0	False	False			that	, in short, 	45
The car that the tree hit shook; in short, the tree shook.	0	False	False			that	; in short, 	45
The car that the tree hit shook, again, the tree shook.	0	False	False			that	, again, 	42
The car that the tree hit shook; again, the tree shook.	0	False	False			that	; again, 	42
The car that the tree hit shook, I repeat, the tree shook.	0	False	False			that	, I repeat, 	45
The car that the tree hit shook; I repeat, the tree shook.	0	False	False			that	; I repeat, 	45
The car that the tree hit shook, but then, the tree shook.	0	False	False			that	, but then, 	43
The car that the tree hit shook; but then, the tree shook.	0	False	False			that	; but then, 	43
The car that the tree hit shook, on the other hand, the tree shook.	0	False	False			that	, on the other hand, 	52
The car that the tree hit shook; on the other hand, the tree shook.	0	False	False			that	; on the other hand, 	52
The car that the tree hit shook, thus, the tree shook.	0	False	False			that	, thus, 	39
The car that the tree hit shook; thus, the tree shook.	0	False	False			that	; thus, 	39
The car that the tree hit shook, that is, the tree shook.	0	False	False			that	, that is, 	42
The car that the tree hit shook; that is, the tree shook.	0	False	False			that	; that is, 	42
The car that the tree hit shook, therefore, the tree shook.	0	False	False			that	, therefore, 	44
The car that the tree hit shook; therefore, the tree shook.	0	False	False			that	; therefore, 	44
The car that the tree hit shook, in short, the tree shook.	0	False	False			that	, in short, 	43
The car that the tree hit shook; in short, the tree shook.	0	False	False			that	; in short, 	43
The car that the tree hit shook, again, the tree shook.	0	False	False			that	, again, 	40
The car that the tree hit shook; again, the tree shook.	0	False	False			that	; again, 	40
The car that the tree hit shook, I repeat, the tree shook.	0	False	False			that	, I repeat, 	43
The car that the tree hit shook; I repeat, the tree shook.	0	False	False			that	; I repeat, 	43
The car that the tree hit shook, but then, the car hit the tree.	0	False	False			that	, but then, 	45
The car that the tree hit shook; but then, the car hit the tree.	0	False	False			that	; but then, 	45
The car that the tree hit shook, on the other hand, the car hit the tree.	0	False	False			that	, on the other hand, 	54
The car that the tree hit shook; on the other hand, the car hit the tree.	0	False	False			that	; on the other hand, 	54
The car that the tree hit shook, thus, the car hit the tree.	0	False	False			that	, thus, 	41
